钱包地址,节点类型,当前等级,membership等级,状态,付费类型,购买金额,购买TX,金库存入(45D+),金库总存入,金库计划,是否激活金库,直推大节点,直推小节点,节点收益,经纪人收益,earnings_capacity,问题标记
0x5EEe521C753f04fC31633c6A65C89879E1d20A1d,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,10000,10500,45_DAYS,是,5,0,108.00,35.67,1,正常
0x250420dD4e8f71dB3820e741fCfB00562547922a,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,3200,3700,45_DAYS,是,2,0,108.00,31.64,1,正常
0xa4b5ee15C6B9e70A76b2f37F8B2101Abce54A4B5,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1100,1600,90_DAYS,是,0,0,108.00,0.00,1,正常
0xF3bF90daDE9F6f621eB1290E50faEC56BCdD965A,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1000,90_DAYS,是,2,0,0.00,0.00,1,正常
0x77200c71B651d05a38f453EE9cF2904f48833149,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x14ab9d93536ba19a715b46db53d6a78b231404f0fc226e4baae27b6da8fa5996,1000,1500,90_DAYS,是,1,1,108.00,56.77,1,正常
0xd09A1c4fb4e6DCbEeD91c9DC46Fbe76A920FefDf,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0xac6c6a4e2c0d4701453a9f618122dbec6db2e7943188e7c0f4b958549ffcf81f,1000,1500,90_DAYS,是,2,0,108.00,14.97,1,正常
0xd0759335f79e3F3e20a219cce7e6068150C5577f,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,54.00,0.00,1,正常
0xB05d59F5DF031d3319cc7Aad08FCe5bBe24e96eB,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,0,1000,-,否,2,0,0.00,0.00,1,有等级无金库
0x8C5Ef840845E6cF759694FB54A192221199b72cE,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1000,90_DAYS,是,2,0,0.00,0.00,1,正常
0x6e89651C3Ade5d6663C1339F6398364d948d0Ad3,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,0,1,54.00,0.97,1,正常
0x6f474E2499e802Fca8A94B00eC150F77f5c5dabE,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,12.19,1,正常
0x94A3e4B0F01a211df09337705fe0c4C3832d7cdb,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,3,0,54.00,9.22,1,正常
0x8A29eAB366462C5f2110447fE7adcB62d035FEF1,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,1,54.00,6.75,1,正常
0xD1Bd324c1edc6de534ABd3825c7c1942Cd36a1dd,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,0,1,108.00,4.26,1,正常
0x1b842C177b2ed26A00E4ab2b487509Cf65029872,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,5,0,108.00,67.91,1,正常
0x6cA1ECC86E000355f3b99D345bf2b69BF6502472,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x4bb342931919cf94d7ab4ba49a9855a9d965dafd33b10be2dfccfb0ca832ed12,1000,1500,90_DAYS,是,1,0,108.00,33.94,1,正常
0x1e9A2de016E76Faf9Ddb9d57636ae19A10Ff0130,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1000,90_DAYS,是,2,0,0.00,0.00,1,正常
0x26cd30a9A18818c155E3D28601707EC29DA6D89a,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1000,90_DAYS,是,3,0,0.00,0.00,1,正常
0x1698C623C3B7F4a2E0258551E8b942A98BF59E7a,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1000,90_DAYS,是,3,0,0.00,0.00,1,正常
0x162D59061b1028cf04B04bd483a105E72dD06141,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x92d25501eabe055c394eade31bb54c71032885efd5a6dd52aed48566e15de685,1000,1500,90_DAYS,是,1,1,108.00,25.33,1,正常
0x54DcF532fAB7E8721892E68085d0454aBf06293E,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,1,108.00,79.68,1,正常
0x1b18DCf175Fca72F1a35eA7B72e235628bd2e876,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,38.83,1,正常
0x939E44d64e58Bf9efBf8Bb8aA24ca32D40115Dc4,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,45_DAYS,是,0,0,108.00,14.15,1,正常
0xe47dEc72b38308da2dCCcf48C2fd68f146DCd192,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,0,0,108.00,0.00,1,正常
0x00b810F8023899c257240Fa706d79E58BCDD55Fd,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0xc7e0e566c320c0c367dfdff71cc83d5bcf90386178b76b3b080578a5431706d2,1000,1500,90_DAYS,是,3,0,54.00,9.10,1,正常
0x1C785ae722483f5Be7b44027FF8032f3B0211c97,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,16.52,1,正常
0x1Da71F8BC2Bcc6f24AB44187ae738216EA812c4f,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,29.74,1,正常
0x31F1F845dE746bBd7246D945862F5dda0A6c16Ad,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,0,0,108.00,0.00,1,正常
0x49dD11De804F2a07D9a2666000B836b7cA168d26,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,12.98,1,正常
0x93a8aa99FF9cff968869c5A7c6574216703B0aC3,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x9e3c225517978487074a677f18d8fb0e058d09f479c86a9a6c395b03242f5617,1000,1500,90_DAYS,是,0,0,108.00,36.32,1,正常
0x7ECC17F3945F78345EBBe3b5e94A02D20563949B,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,3.82,1,正常
0xf9C4F4415DD3E293805153C0ABdCB7E0bA34Be2C,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x361953127e31e241cba5872d749f570f2627d585206a2011c2883983ba315545,1000,1500,90_DAYS,是,1,0,108.00,26.26,1,正常
0x4ef2f92abdeD5C94C17bdb96aAAf2B20a49Cb4cd,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,45_DAYS,是,2,0,54.00,3.11,1,正常
0xe5beDC6A1D9A90cb6Ba106a99c3061c95D052BEb,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,17.06,1,正常
0xef5F149b42405b950c1715A6bFDcdF5867e2Da8D,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,44.11,1,正常
0x83f628C41e2752362c6ba44642d29F4391A9A508,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x2579b4b2ca1ab4137fb93c30355138b1edac5c8df4abf9cfd6ed7bd52d3207b5,1000,1500,90_DAYS,是,1,0,54.00,0.00,1,正常
0xC9d15C39E32Aa043E43D51e9247b637c77C7c56B,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,8.86,1,正常
0x79b45E4d52aF7c582C3C1e91E0Ce96f396D63F82,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,0,0,108.00,0.00,1,正常
0x6fc4E4f5052Fd724dF3367aA89A61494d6507527,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,1,54.00,5.75,1,正常
0x90a075b2DbD3C4fcC377354A2B62F811CcbCcC22,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,7.26,1,正常
0x35E5086374095c6C89b82057847c58D8ceB89554,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,45_DAYS,是,0,0,108.00,13.81,1,正常
0xcC4F5B5f488d4BF53bA78A022A0A4b2a57fA15Fe,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,19.13,1,正常
0x1D95022E77380d93F9503989AFD0137373D34d47,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,45_DAYS,是,2,0,108.00,6.51,1,正常
0xe5beDC6A1D9A90cb6Ba106a99c3061c95D052BEb,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,17.06,1,正常
0xde12E7082055aF7837b18c0dc1f42e05f94EAdd0,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,13.73,1,正常
0xD3aE127aDEfB93382faf30bC1B36A93ae12Ced3B,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,45_DAYS,是,2,0,108.00,19.30,1,正常
0x9BD99A8e943104aa9b4611C168f0a435CF7DfA5f,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x78589b72f05ced7d12889ca82d6d26f254d6c529a041716b416a3ede370a4a15,1000,1500,90_DAYS,是,2,0,108.00,20.70,1,正常
0xb282fA4c4fEB5F1E6B0aC7e7C5bd0FC1be0FDd64,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1000,90_DAYS,是,1,0,0.00,0.00,1,正常
0x0ed3199FD4b38Aec314b0Ac25811855eAd27D46d,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0xae15210567466136aebee7758685a6122139c83355caf0e5b7bdc236d892067e,1000,1500,90_DAYS,是,0,1,108.00,0.00,1,正常
0x848F96F0d3f9bf1280bef5d09a640d489bDE3578,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,19.12,1,正常
0x60B80553BcE9E52B75aB013124606b8456cF2cdf,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,17.07,1,正常
0x7f97FEa2A06Dc4c68f406Dad58A421357eF71cAd,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,4,0,108.00,10.89,1,正常
0x7252534Ae6CDEffd6a964Ae7A1956ed4802E7B5c,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x33c2a25fb92c760ba9993ae3b7f822ddcb15c2f689b91f3a7803ed37b5474352,1000,1500,90_DAYS,是,2,0,108.00,36.87,1,正常
0x0e64dF39fc8961256327330D601380369F23648a,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0xe66d60e9be902de6624b148c0c799d2a29424f24863c0794d3a4a933a7ce077a,1000,1500,90_DAYS,是,1,0,108.00,3.33,1,正常
0x5C508c540C165271148e0bcdaA38f61Dc1fE8C91,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,9.04,1,正常
0x7d1802cE0397f540838d484F289f4ab3Ef2644D2,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,45_DAYS,是,0,0,108.00,29.54,1,正常
0x0Ff73855be8a2B7Fa2992FF66dba099235396ec1,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x4587300e3c31ec91e19c0e456e84ecffd5525af8cc3b10ca570e3e6d214da485,0,1000,-,否,1,0,108.00,0.00,1,有等级无金库
0x2a66b2E5D2fE975476D2090784443EE6E8944860,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,28.97,1,正常
0xc14D84FdA8E5d4F69DE5a2fde6D4D60c8772BABe,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,27.71,1,正常
0xB7765de9b610e453Cbe10E84de39ed98866a97e8,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1000,90_DAYS,是,1,0,0.00,0.00,1,正常
0x9c639652cd9970f8D142A96702dbA9AB8599B40c,MAX,V6,V6,PENDING_MILESTONES,真实付费,6600,0x34465fcc5da06ccb6986da9aaa1900b8fa7e44017f3e86143e39d10753f86146,0,1000,-,否,0,1,0.00,0.00,1,有等级无金库
0x0964da0C57fc0dc868BABb77fF25fD887Db960e7,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,45_DAYS,是,0,0,108.00,65.38,1,正常
0x863418e45D841a9b0D3EA1EFbF2605528DB73Bc1,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,2,108.00,40.73,1,正常
0xD0242293c48b686D1A3fA79DF518202DE669314E,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,3,0,54.00,11.67,1,正常
0xBE0A41659Af9A6432c2b8daa4C4B24c449B46bc1,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0xd47c57cee40a40c687fc8b51b642815d7f1ab70e900f4b31e8dab632a00e4021,1000,1500,90_DAYS,是,1,0,108.00,0.00,1,正常
0x6b3702b139AE6E7b5AE886e58Eac5c57d2D92C6b,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,18.28,1,正常
0x61Ca85e02007F7Bb3182e30Dff3b08741C7CA66c,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,3.64,1,正常
0x9f3c0908e580efFd8a16daD7C69e80C274942f28,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,2,0,108.00,0.00,1,正常
0x0Ad1508083C1605354d9AeF6d102e1130942865F,MAX,V6,V6,PENDING_MILESTONES,手动调整,6600,-,1000,1500,90_DAYS,是,1,0,108.00,9.44,1,正常
0xfbBBF2D95572068df073CD6581AA76EBC14BE8B7,MAX,V6,V6,PENDING_MILESTONES,真实付费,6000,0x5cb9cbea3ffca4e818503f6fac724668f3d692c74c94c85fb3aeaca0d258ad77,1000,1500,90_DAYS,是,3,0,108.00,19.75,1,正常
0x08411c0B92A77A56aFc1a0df937c50039DD7Cf29,MAX,V4,V4,PENDING_MILESTONES,真实付费,6000,0xf9d2a6da13602e7c04fbad691c73a29053611dac562dbe0434a55f1a1aadb011,600,1100,90_DAYS,是,0,0,108.00,0.00,1,正常
0x0c3541e932C3FC75904331504B5b4278D16564E9,MAX,V4,V4,PENDING_MILESTONES,真实付费,6600,0xca7d02c1bc32126e6f6a1c66f60ee9ce8eb1c88fa75b799161fa559c1847ea21,300,1100,90_DAYS,是,0,0,108.00,0.00,1,正常
0x5F737FD7719A2b322F50120203b2b4088827d737,MAX,V3,V3,PENDING_MILESTONES,手动调整,6600,-,596,1096,45_DAYS,是,0,0,108.00,0.00,1,正常
0x4B65d035bE8Aa61CFA950700bafac43beEb635A7,MAX,V3,V3,PENDING_MILESTONES,真实付费,6000,0x0a3200e8f7c15d4690717ac8c8b4de93609a714e9346cec41ab7258ae3029264,500,1000,45_DAYS,是,1,0,108.00,1.18,1,正常
0x70Db88A62D6838081274D855FAE417cefCB36182,MAX,V3,V3,PENDING_MILESTONES,手动调整,6600,-,500,1000,90_DAYS,是,2,0,108.00,8.05,1,正常
0xABCf3D309f9FA56529367cB32DE64D6e1A9f388f,MAX,V3,V3,PENDING_MILESTONES,手动调整,6600,-,500,1000,45_DAYS,是,1,0,108.00,1.77,1,正常
0x836CAC5B0419F5Cf5288B9A1E4D863BfCAea206b,MAX,V3,V3,PENDING_MILESTONES,真实付费,6000,0xe5d6760caea6b2fbde7dbdaab21efa02f2e35e4eb9d9dcff4300e5935d1a2b5b,500,1000,45_DAYS,是,0,0,108.00,0.00,1,正常
0x0DF3D4097Feb8d25d7DEC1e6F7407C8eA124C7CE,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,400,900,90_DAYS,是,1,0,54.00,1.57,1,正常
0xC92Bc4a2bc50Ad01bD49Ea8DdfD7Ff6D31A1E3cf,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0x77729afee0d17537f06f8109fbbc3604d7a4b1ea493611a3e5f5acdf4a7c4746,300,900,90_DAYS,是,0,0,108.00,0.00,1,正常
0x4A8125F794a955c95C4fe95fE27025f15d1a62e0,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,301,801,90_DAYS,是,1,0,108.00,0.00,1,正常
0xa658291c91054C722AF0bd54aD8c681d454Ece36,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,45_DAYS,是,1,0,54.00,0.00,1,正常
0x09e1488544c7Cab19016a75B52C1883Bd9Ef49F3,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x6ea6fe3f36e7bc89da6da59e7ccaf7f845b9ee6f58838108c063b7daf60afade,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x1F1fa779B30aD524930a0C4397de07B6770459B3,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x31304114120a647f843d47234a923f58541abc01931d347a1cee14e8b645a09a,300,800,90_DAYS,是,2,0,108.00,1.66,1,正常
0x37a0934de53Cc7360Da9A51354d13518dea19900,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x39cd3ae4d55adbff62ea9bd774d5a4721c4131c79f1ec77019f7865b4f7a2c7e,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xCAFc9CD4FDF5e3A5b7Ff0100f6661Fd3AeA5b14C,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0x8e169981c0fd44afa397fd9d423c9a20c630cc95634b124dcb4ad9e9f8925e6a,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0x255f71a6fd5D40cb59eC7F0B461D5F8503e3c1Af,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x1343f31b483147c4f242d060db0a1dfa67d7cd890bf76e5a3475d3ca2bd0fa06,300,800,90_DAYS,是,1,0,108.00,4.09,1,正常
0x9da6d0F710718708B82fB30703Cd5805a0FDb984,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,2,0,108.00,6.60,1,正常
0x6d536d262186A3dcA9D190E62F70E1Ea75aC7c17,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0xfbe9ed96ebc1b2a958b5b8f5a9be86bf3abd4d46962165d373dab7377b379b5e,300,800,45_DAYS,是,0,0,108.00,14.12,1,正常
0xEfFAd33aB8839F571640BFE96e9f6877763c636E,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x60d4c7e9483dc23729f2b1e2f9bc55dcf0d8536bfd6f34e945d69eff69ec5174,300,300,90_DAYS,是,0,0,0.00,0.00,1,正常
0x594e01833b592C5AFdF0faC6364E08bB7eCbD419,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xca2477bcaff6051e8f149ddb891f44c8759f0de5281eff88d0f2f5534b09ae60,300,800,90_DAYS,是,1,0,108.00,0.63,1,正常
0x5c74Db01113f3d8F997e28E47efaa4Ec21D88Fd5,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x6e6e358e445f1d04f0249940299f4359642b096ca019365b0328a0cf5f60e5fa,300,800,90_DAYS,是,3,0,108.00,3.43,1,正常
0x016790bB439dd0aEA387dB9ea065c52e47C41bA7,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,5,0,108.00,10.71,1,正常
0x750FA7fc9CD1Ad2BA282d0B2c0DFc8c62DA27ec4,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0xB38E4b9b266cF5fcCDEB5f73F674597c6976156E,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x5cac653970a3f11f86008d66b2b84eb0fe35bb32baeebcaf65cde08e4944dc6f,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x6bF2E10EfE81c428a6dEBB7225F63B48a4721695,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x962d20ebae5363fc1c378761c7d07a6f9a67b78a3b2f5a73c338918a96c2e2e5,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x04fD6B5E9577DDc0EaffB660587D6Fb756f43121,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xb4244bf7e8a867f7f42129f10930be0db3d0053eb93fab3969398f55fb635f27,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x30105273c55B23c8d2383Aa6D2f5F4e4e7CD9bd9,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x207cf7f67a0e3cd7f4042663e0ff305ede0333e9d6d8543fac60b38ffb0b5e35,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0x2C8C70A9215105ecC1f142d39Aaf9CE2B682d207,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0xE743dDAd1fE6eC82d6C1A98a63400aad7b823cf1,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x1ba27a8d69024b9aecfdace203a0e6be9d27287cf0456e6d41e354e1b1cb8f7e,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xdBBae9B39AE8770C1c80B01Df52D85A55751C1bB,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x6b82f8a7472515e87da6609c27ef720d9937922530baf34018b53b2518940330,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0xb360c120eF36a44a3F39e973EE90C6aA70c60E74,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xc6d55637f1f1572122d41ad6ba8a17d2c555446fac76764f99808868c8a38d52,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0x3ccD3e56723c2CBD3450D0D58b57637447B10Fd4,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x33f7cdf4c7a55032e75852f21e384988d65112deb0c483295ac1647febd1d551,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x47D36cfa32aCe3c00D3f9D94642CBc3Fc2C4f67b,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x278f067650a4903097fa6c79a8455a8e609be8f30b10047c1ca3ae89ed05ed90,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x55FF695f1E7aea96592EFc74EeeEF0015873820C,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0xC8fAE488d96eF4732B85C348Adf149f6a16dbb5E,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xe364b8b7231e7e32d63b84d4c04cd43fc0a0f3773186b78f0b603e1995bc110d,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xB055c4D476DeD3C2fB5Adb32FFFa7E643109c4E1,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xdf0cc1310fe718fdbb6d49f6d5f708d6334e1b3ec34bba9eb43380349c5ae990,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x53b34b4c9C909e1D38d894Ba0a389a2c23dA3444,MAX,V2,V2,ACTIVE,手动调整,6000,-,300,800,90_DAYS,是,0,0,54.00,5.45,1,正常
0x1538EB46697BAbfa8961f08A32529aE912d32Ac6,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x0b9e1c6f053fd201d69654b16fa6239ab800f035905ce209c13131362794637e,0,300,-,否,1,0,108.00,0.61,1,有等级无金库
0x0dF2e4cc5DCedF90725d3079986701191601Ac35,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0x1877f0fd51D1F8E9b4605cDD0F1dB27E3e56aeC0,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,3.11,1,正常
0x222DBDe7F4A3f28607729154DBe4Dd10669033Ec,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0x248d75e213A6cD566FC5F95b721E0D1f7D500525,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0x5860115EA1c05cc99610CC82923232F4634BfC7b,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0x6B9b37936a5481f8AEfC87e2F218c6f31dfE1dB5,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xda4ed46b2dcd090dc76ac05ec120146ae8dce3bb5a3063bd893cdbe6222f66b8,0,300,-,否,0,0,108.00,0.00,1,有等级无金库
0x628B591dbeD1E9ED86aA22621fbD3B479EAfd7eB,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,0.00,1,正常
0x7DD4FB4a4b2E1862A015eCe6C3eb264eCc20B39D,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0x82D116dB6B51592D85D21800C8a582cF1B19d728,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x51c193c8a3e1d27a22bdfaac185046de4d23549d59a7b4fda8d5cec698195ed2,0,300,-,否,0,0,108.00,0.00,1,有等级无金库
0x94057D15a774aCF79390e3f450A98216160AbB8F,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,108.00,0.00,1,正常
0x9880B9e1F0dFc19619fe44edDe921210fE5B3b3B,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xde847fd6556cb8c68af1387c83c4289b2bdbea93b92c68b076153868ac79e30b,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xA5B46b2D2f6b9Eec7ca509Aa40C4372366D42805,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xab340A5770b5eBcB1B8227B84a38070d9AbD5920,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x69c2d312bc58eb6dbd4e5ed280d42e502aa0e0b042e1686efeea1940ab2718b3,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x4fB258437819f0fB17Bc0df84D2A69a262a94D70,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,0,0,108.00,18.16,1,正常
0xc85Cd1F454d1A2D25B2b68BE57020C158B2dE817,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,0.00,1,正常
0x577100210653773605F59494E384640355280cBD,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,0,0,108.00,1.99,1,正常
0xEB1B3CE9A7460566d79973AA0a8b596e3ce174f8,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xc408290a518a6946db49d63d8612fe3e4b98fe0faa004458e00bc243b5049000,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
